"max_pairwise_difference","max_pairwise_difference_excluding_ambiguous","max_variable_block_length","max_variable_block_length_excluding_ambiguous","min_pairwise_difference","min_pairwise_difference_excluding_ambiguous","theta","tajima_d","tajima_pi","segregating_sites"
95,161,162,82,2,2,0.1840554,162,1.540778,0.2709844
90,161,162,159,1,3,0.1840554,162,1.209935,0.2523186
88,159,162,152,0,3,0.1840554,162,1.214122,0.2525548
88,160,162,94,1,2,0.1840554,162,1.163247,0.2496845
93,160,162,149,2,3,0.1840554,162,1.675355,0.278577
91,161,162,162,2,2,0.1840554,162,1.542262,0.2710681
97,160,162,162,0,4,0.1840554,162,1.802935,0.285775
88,160,162,130,1,4,0.1840554,162,1.270233,0.2557205
93,159,162,101,0,1,0.1840554,162,1.251229,0.2546483
92,159,162,162,0,1,0.1840554,162,1.303297,0.257586
90,160,162,110,1,1,0.1840554,162,1.252209,0.2547036
89,161,162,95,1,2,0.1840554,162,1.253508,0.2547769
84,158,162,104,1,1,0.1840554,162,0.9643433,0.2384626
82,159,162,92,0,1,0.1840554,162,0.5519189,0.215194
94,160,162,102,1,3,0.1840554,162,1.406121,0.2633872
88,159,120,81,0,0,0.1829192,161,1.097905,0.2444889
84,158,162,77,1,1,0.1840554,162,0.9056356,0.2351503
89,160,162,156,0,1,0.1840554,162,1.043592,0.2429337
81,158,162,49,0,2,0.1840554,162,0.7816738,0.2281566
84,159,162,76,0,1,0.1840554,162,0.6865489,0.2227897
86,156,162,65,1,1,0.1840554,162,1.022905,0.2417666
83,159,162,109,0,2,0.1840554,162,0.8201584,0.2303278
80,158,162,60,0,0,0.1840554,162,0.5984344,0.2178184
86,161,162,109,0,0,0.1840554,162,1.109482,0.2466511
87,161,162,61,0,2,0.1840554,162,1.207046,0.2521556
86,161,162,152,1,1,0.1840554,162,1.285724,0.2565945
87,159,162,97,0,2,0.1840554,162,1.087921,0.2454347
84,160,162,144,0,1,0.1840554,162,1.09248,0.2456919
93,161,162,149,1,2,0.1840554,162,1.365556,0.2610986
92,159,162,162,1,2,0.1840554,162,1.463093,0.2666015
101,160,162,162,1,4,0.1840554,162,1.608086,0.2747818
95,160,162,149,1,1,0.1840554,162,1.348607,0.2601423
96,159,162,110,1,1,0.1840554,162,1.508548,0.269166
103,160,162,97,0,1,0.1840554,162,1.452584,0.2660086
86,158,162,113,1,3,0.1840554,162,0.8142611,0.2299951
81,161,162,40,0,0,0.1840554,162,0.7239998,0.2249027
79,159,162,87,1,2,0.1840554,162,0.7914672,0.2287091
80,160,162,157,1,1,0.1840554,162,0.9683455,0.2386884
89,159,162,99,0,0,0.1840554,162,1.077001,0.2448186
87,161,162,48,1,2,0.1840554,162,0.9262694,0.2363145
90,160,162,91,0,0,0.1840554,162,1.097781,0.2459909
84,158,144,122,0,1,0.1829192,161,0.7976287,0.2276496
82,160,162,83,0,0,0.1840554,162,0.8524542,0.2321499
80,161,162,63,1,1,0.1840554,162,0.8341528,0.2311174
88,158,162,71,0,0,0.1840554,162,1.038503,0.2426466
82,159,162,63,1,1,0.1840554,162,0.9812797,0.2394181
91,162,162,106,0,1,0.1840554,162,1.412602,0.2637528
84,161,162,104,0,1,0.1840554,162,1.264468,0.2553953
92,160,162,94,1,1,0.1840554,162,1.036462,0.2425314
87,159,162,72,0,0,0.1840554,162,1.062609,0.2440066
82,158,162,145,1,4,0.1840554,162,0.9643565,0.2384633
88,161,162,104,0,1,0.1840554,162,1.44389,0.2655181
94,160,162,162,1,5,0.1840554,162,1.448794,0.2657947
98,161,162,161,0,3,0.1840554,162,1.463544,0.2666269
93,161,162,162,2,3,0.1840554,162,1.92687,0.2927673
95,161,162,162,2,3,0.1840554,162,1.510019,0.269249
91,159,162,162,2,4,0.1840554,162,1.558324,0.2719743
92,161,162,136,0,2,0.1840554,162,1.603766,0.2745381
88,160,162,122,1,3,0.1840554,162,1.136292,0.2481637
97,162,162,63,0,1,0.1840554,162,1.15124,0.2490071
85,160,162,72,0,2,0.1840554,162,1.080261,0.2450025
87,162,162,72,0,0,0.1840554,162,1.339608,0.2596346
87,159,162,162,1,2,0.1840554,162,1.084754,0.245256
89,159,150,66,1,5,0.1829192,161,1.247483,0.2528771
83,161,162,98,0,1,0.1840554,162,1.136278,0.248163
96,161,162,160,0,2,0.1840554,162,1.337422,0.2595112
92,160,162,154,1,2,0.1840554,162,1.650096,0.277152
98,161,162,110,2,2,0.1840554,162,1.669948,0.278272
94,160,162,162,2,4,0.1840554,162,1.395824,0.2628062
94,159,162,162,0,1,0.1840554,162,1.407513,0.2634657
90,160,162,128,0,6,0.1840554,162,1.497814,0.2685604
89,161,162,162,2,4,0.1840554,162,1.731783,0.2817607
91,160,162,162,1,2,0.1840554,162,1.133085,0.2479828
89,159,162,162,2,3,0.1840554,162,1.236784,0.2538334
90,161,162,162,0,4,0.1840554,162,1.405181,0.2633341
101,159,162,162,1,5,0.1840554,162,1.542222,0.2710659
99,160,162,162,2,2,0.1840554,162,1.715602,0.2808477
96,161,162,139,1,3,0.1840554,162,1.6277,0.2758884
92,161,162,162,0,1,0.1840554,162,1.594317,0.274005
85,159,162,82,1,4,0.1840554,162,1.108025,0.2465689
91,160,162,152,1,4,0.1840554,162,1.440922,0.2653506
93,159,162,162,0,5,0.1840554,162,1.425828,0.264499
87,160,162,159,0,0,0.1840554,162,1.474914,0.2672684
96,160,162,162,1,4,0.1840554,162,1.642622,0.2767303
89,160,162,159,1,5,0.1840554,162,1.53883,0.2708745
91,161,162,152,2,4,0.1840554,162,1.383738,0.2621244
85,160,162,162,1,4,0.1840554,162,1.237619,0.2538805
92,160,162,141,0,1,0.1840554,162,1.638222,0.276482
89,160,162,162,0,1,0.1840554,162,1.356346,0.2605789
83,161,162,95,0,3,0.1840554,162,0.967378,0.2386338
86,159,162,66,0,4,0.1840554,162,1.232556,0.2535948
86,159,162,152,1,3,0.1840554,162,1.209113,0.2522722
92,161,162,153,1,3,0.1840554,162,1.45697,0.266256
86,158,162,104,0,1,0.1840554,162,1.100789,0.2461607
90,159,162,58,0,0,0.1840554,162,0.9801002,0.2393516
83,160,162,140,2,2,0.1840554,162,0.90492,0.23511
91,160,162,89,0,4,0.1840554,162,1.029293,0.2421269
87,159,162,114,1,3,0.1840554,162,1.109284,0.2466399
89,161,162,162,1,3,0.1840554,162,1.547921,0.2713874
87,157,162,107,1,2,0.1840554,162,1.031665,0.2422608
86,160,162,86,0,1,0.1840554,162,0.8760035,0.2334785
92,161,162,162,1,2,0.1840554,162,1.354027,0.2604481
81,160,162,47,0,1,0.1840554,162,0.5149052,0.2131058
88,159,162,97,0,0,0.1840554,162,0.7914804,0.2287098
74,160,162,99,0,1,0.1840554,162,0.3944552,0.2063101
78,157,145,54,0,1,0.1829192,161,0.505579,0.2112717
85,158,162,65,0,0,0.1840554,162,0.5934515,0.2175373
83,158,162,81,0,0,0.1840554,162,0.8765469,0.2335092
86,159,162,84,0,3,0.1840554,162,0.7154918,0.2244226
81,157,162,36,0,0,0.1840554,162,0.752797,0.2265274
77,157,162,121,0,2,0.1840554,162,0.407787,0.2070623
84,158,162,41,0,1,0.1840554,162,0.21217,0.1960258
77,158,162,84,1,1,0.1840554,162,0.3003507,0.2010008
89,159,162,101,0,1,0.1840554,162,0.648157,0.2206237
83,159,162,93,0,0,0.1840554,162,0.6995361,0.2235224
81,158,162,91,0,1,0.1840554,162,0.6253763,0.2193384
72,159,162,45,0,1,0.1840554,162,0.1606186,0.1931173
72,159,162,30,0,2,0.1840554,162,0.259547,0.1986987
78,159,151,31,0,0,0.1829192,161,0.5133652,0.2117084
71,157,145,52,0,0,0.1829192,161,0.4017051,0.2054465
78,160,151,64,0,3,0.1829192,161,0.4153443,0.2062114
83,161,162,95,0,0,0.1840554,162,0.6532989,0.2209138
77,158,162,44,0,0,0.1840554,162,0.2612698,0.1987959
77,159,144,78,1,3,0.1829192,161,0.5488565,0.2136987
79,160,162,93,0,1,0.1840554,162,0.4036523,0.206829
89,158,162,59,1,3,0.1840554,162,0.4155794,0.2075019
85,158,162,122,0,2,0.1840554,162,0.6466065,0.2205362
80,161,162,57,1,1,0.1840554,162,0.8045472,0.229447
88,158,162,104,0,1,0.1840554,162,0.7311826,0.2253079
82,160,162,94,1,1,0.1840554,162,0.9070669,0.2352311
79,160,162,92,0,2,0.1840554,162,0.6430018,0.2203328
84,159,162,162,0,1,0.1840554,162,0.8917075,0.2343645
84,159,162,72,0,0,0.1840554,162,1.057043,0.2436926
88,160,162,58,0,2,0.1840554,162,1.33387,0.2593108
93,160,162,162,1,2,0.1840554,162,1.12406,0.2474736
79,159,162,114,0,1,0.1840554,162,0.9846723,0.2396095
90,160,162,126,1,2,0.1840554,162,1.27397,0.2559313
93,161,162,161,2,2,0.1840554,162,1.807056,0.2860075
92,162,162,162,2,3,0.1840554,162,1.637944,0.2764663
88,160,162,149,1,4,0.1840554,162,1.563267,0.2722532
89,160,162,162,1,2,0.1840554,162,1.330093,0.2590978
87,159,162,66,0,1,0.1840554,162,1.288189,0.2567336
88,159,162,92,1,3,0.1840554,162,1.158184,0.2493989
88,158,162,153,0,0,0.1840554,162,1.048495,0.2432103
89,161,162,92,1,3,0.1840554,162,1.298765,0.2573302
88,159,162,134,1,2,0.1840554,162,1.216296,0.2526774
93,162,162,107,0,2,0.1840554,162,1.42983,0.2647248
94,161,162,116,0,3,0.1840554,162,1.774615,0.2841772
95,161,162,162,0,0,0.1840554,162,1.612937,0.2750555
95,161,162,162,0,0,0.1840554,162,1.725396,0.2814003
88,159,162,162,2,5,0.1840554,162,1.385673,0.2622335
91,160,162,162,0,3,0.1840554,162,1.468845,0.266926
88,161,162,159,0,0,0.1840554,162,1.261406,0.2552225
89,159,162,162,0,4,0.1840554,162,1.157124,0.2493391
88,158,162,160,0,2,0.1840554,162,1.225281,0.2531844
91,161,162,162,0,0,0.1840554,162,1.589652,0.2737418
92,160,162,110,1,1,0.1840554,162,1.587665,0.2736297
98,161,162,161,0,5,0.1840554,162,1.780949,0.2845346
87,160,162,114,1,1,0.1840554,162,1.393837,0.2626941
91,160,162,162,0,1,0.1840554,162,1.253548,0.2547792
89,159,162,108,1,4,0.1840554,162,1.6015,0.2744102
93,160,162,114,1,1,0.1840554,162,1.50012,0.2686905
96,161,162,153,1,2,0.1840554,162,1.581727,0.2732947
90,158,162,114,1,2,0.1840554,162,1.47889,0.2674927
94,160,162,162,0,0,0.1840554,162,1.650706,0.2771864
94,160,162,162,1,3,0.1840554,162,1.764689,0.2836172
87,162,162,152,0,3,0.1840554,162,1.453353,0.2660519
97,161,162,162,1,8,0.1840554,162,1.800258,0.2856239
92,160,162,148,0,3,0.1840554,162,1.543084,0.2711145
97,161,162,162,0,5,0.1840554,162,1.835403,0.2876068
100,161,162,162,1,2,0.1840554,162,2.019371,0.2979861
99,161,162,152,2,5,0.1840554,162,2.034916,0.2988631
98,161,162,162,1,6,0.1840554,162,2.000142,0.2969012
100,161,162,162,1,1,0.1840554,162,2.007205,0.2972997
95,161,162,162,3,4,0.1840554,162,2.091212,0.3020392
98,161,162,162,0,2,0.1840554,162,1.781665,0.2845749
102,161,162,162,1,3,0.1840554,162,1.983802,0.2959793
95,161,162,162,2,9,0.1840554,162,1.908502,0.291731
94,162,162,162,2,2,0.1840554,162,1.803955,0.2858325
95,162,162,162,0,3,0.1840554,162,2.055192,0.300007
98,161,162,162,2,6,0.1840554,162,1.951678,0.2941669
93,160,162,162,1,9,0.1840554,162,1.579011,0.2731414
97,162,162,150,1,1,0.1840554,162,1.999996,0.2968929
97,161,162,162,3,7,0.1840554,162,2.017622,0.2978874
97,161,162,110,2,2,0.1840554,162,1.879692,0.2901055
101,162,162,162,2,5,0.1840554,162,2.037089,0.2989857
96,161,162,162,1,5,0.1840554,162,1.897728,0.2911231
97,161,162,152,3,8,0.1840554,162,1.910901,0.2918663
103,161,162,162,0,1,0.1840554,162,2.161475,0.3060034
95,161,162,162,1,3,0.1840554,162,1.771235,0.2839865
96,160,162,162,3,6,0.1840554,162,1.97972,0.295749
93,160,162,149,1,4,0.1840554,162,1.966799,0.29502
95,161,162,162,0,3,0.1840554,162,2.012891,0.2976204
99,161,162,162,1,1,0.1840554,162,1.926287,0.2927344
94,162,162,162,2,7,0.1840554,162,1.895833,0.2910162
98,162,162,156,1,5,0.1840554,162,1.842943,0.2880322
103,160,162,162,2,9,0.1840554,162,2.065794,0.3006052
94,162,162,162,3,4,0.1840554,162,1.963142,0.2948136
96,161,162,162,1,1,0.1840554,162,1.844441,0.2881167
94,161,162,162,3,5,0.1840554,162,1.927109,0.2927807
98,161,162,162,2,2,0.1840554,162,1.876578,0.2899298
95,161,162,161,2,5,0.1840554,162,1.734129,0.281893
89,160,162,129,1,1,0.1840554,162,1.494103,0.268351
101,160,162,143,0,4,0.1840554,162,1.62322,0.2756357
94,161,162,80,2,5,0.1840554,162,1.434415,0.2649835
90,161,162,162,3,3,0.1840554,162,1.696492,0.2797696
96,160,162,162,1,4,0.1840554,162,1.818745,0.2866669
93,159,162,99,2,2,0.1840554,162,1.528387,0.2702853
95,161,162,162,2,7,0.1840554,162,1.84998,0.2884292
92,160,162,111,0,0,0.1840554,162,1.300209,0.2574117
95,160,162,162,1,3,0.1840554,162,1.902963,0.2914184
98,160,162,162,2,3,0.1840554,162,1.846521,0.2882341
111,160,162,142,0,1,0.1840554,162,1.864187,0.2892307
98,159,162,162,1,1,0.1840554,162,1.93009,0.2929489
97,162,162,162,1,3,0.1840554,162,2.03974,0.2991352
99,161,162,157,0,4,0.1840554,162,1.951002,0.2941288
104,161,162,162,2,2,0.1840554,162,2.158957,0.3058614
98,162,162,162,1,1,0.1840554,162,2.092762,0.3021267
102,161,162,162,4,11,0.1840554,162,2.307197,0.3142249
103,161,162,162,2,2,0.1840554,162,2.31389,0.3146025
106,160,162,162,3,7,0.1840554,162,2.097732,0.3024071
99,161,162,162,2,2,0.1840554,162,2.107565,0.3029619
102,162,162,162,4,11,0.1840554,162,2.270926,0.3121785
104,161,162,162,3,7,0.1840554,162,2.33129,0.3155842
97,161,162,162,3,5,0.1840554,162,2.306389,0.3141793
100,161,162,162,1,1,0.1840554,162,2.364527,0.3174594
100,161,162,162,2,4,0.1840554,162,2.392979,0.3190646
98,161,162,162,2,9,0.1840554,162,2.262431,0.3116992
100,161,162,162,1,1,0.1840554,162,2.348823,0.3165734
99,161,162,162,3,12,0.1840554,162,2.281183,0.3127572
100,161,162,162,3,5,0.1840554,162,2.152066,0.3054726
99,161,162,162,2,3,0.1840554,162,2.254891,0.3112738
103,161,162,162,3,8,0.1840554,162,2.075375,0.3011457
94,161,162,162,4,6,0.1840554,162,1.947093,0.2939082
98,160,162,162,1,1,0.1840554,162,1.994377,0.2965759
96,162,162,162,2,3,0.1840554,162,1.797395,0.2854624
92,160,162,162,2,2,0.1840554,162,1.924379,0.2926267
96,161,162,162,0,1,0.1840554,162,2.087342,0.3018209
95,161,162,162,3,7,0.1840554,162,1.974048,0.295429
99,161,162,162,2,2,0.1840554,162,2.029323,0.2985476
101,162,162,162,2,4,0.1840554,162,2.03477,0.2988549
96,159,162,162,1,1,0.1840554,162,1.842585,0.288012
95,160,162,152,2,3,0.1840554,162,1.318153,0.2584241
95,160,162,162,0,6,0.1840554,162,1.727251,0.281505
88,161,162,162,1,4,0.1840554,162,1.724561,0.2813532
104,162,162,162,0,5,0.1840554,162,2.10339,0.3027263
100,161,162,162,2,5,0.1840554,162,2.028462,0.298499
98,162,162,162,2,2,0.1840554,162,2.079762,0.3013932
92,161,162,114,2,3,0.1840554,162,1.893514,0.2908853
104,160,162,162,2,7,0.1840554,162,1.969039,0.2951464
98,161,162,162,2,2,0.1840554,162,2.109487,0.3030703
99,162,162,162,1,2,0.1840554,162,1.8675,0.2894176
103,161,162,155,1,3,0.1840554,162,1.718147,0.2809913
94,160,162,120,0,3,0.1840554,162,1.600175,0.2743355
92,160,162,158,2,5,0.1840554,162,1.666622,0.2780843
97,161,162,162,1,3,0.1840554,162,1.913048,0.2919874
101,161,162,162,1,2,0.1840554,162,1.92137,0.292457
95,161,162,162,1,3,0.1840554,162,1.963937,0.2948585
95,161,162,162,1,3,0.1840554,162,1.830022,0.2873032
97,160,162,162,0,2,0.1840554,162,1.839445,0.2878348
91,161,162,146,2,4,0.1840554,162,1.83425,0.2875417
97,161,162,162,2,4,0.1840554,162,1.839378,0.2878311
97,161,162,162,3,4,0.1840554,162,1.929918,0.2929392
94,161,162,159,0,0,0.1840554,162,1.638845,0.2765172
92,161,162,162,0,1,0.1840554,162,1.94875,0.2940017
102,161,162,162,2,2,0.1840554,162,2.134321,0.3044714
97,161,162,162,1,1,0.1840554,162,1.907137,0.291654
105,161,162,162,1,9,0.1840554,162,2.270555,0.3121576
98,161,162,162,3,10,0.1840554,162,2.254241,0.3112372
100,162,162,149,0,5,0.1840554,162,2.1357,0.3045492
95,160,162,162,1,2,0.1840554,162,1.910371,0.2918364
96,160,162,162,0,6,0.1840554,162,1.984531,0.2960204
103,162,162,162,2,7,0.1840554,162,2.129047,0.3041738
93,161,162,162,2,9,0.1840554,162,1.712223,0.2806571
89,161,162,162,2,5,0.1840554,162,1.743949,0.282447
95,161,162,162,3,8,0.1840554,162,1.955296,0.294371
96,162,162,162,0,1,0.1840554,162,2.024182,0.2982575
96,162,162,162,1,6,0.1840554,162,1.709214,0.2804874
99,161,162,162,3,4,0.1840554,162,2.143094,0.3049664
96,162,162,162,4,4,0.1840554,162,2.07674,0.3012228
100,161,162,162,2,5,0.1840554,162,2.122739,0.3038179
96,160,162,162,1,5,0.1840554,162,1.96016,0.2946454
98,161,162,162,2,4,0.1840554,162,1.722056,0.2812119
99,161,162,162,3,6,0.1840554,162,2.086905,0.3017962
101,161,162,162,3,4,0.1840554,162,2.126555,0.3040333
95,160,162,162,3,3,0.1840554,162,2.001335,0.2969685
94,161,162,162,1,2,0.1840554,162,1.837987,0.2877526
97,159,162,162,1,4,0.1840554,162,1.742584,0.28237
91,161,162,162,1,1,0.1840554,162,1.570264,0.272648
95,161,162,162,1,1,0.1840554,162,1.592223,0.2738869
96,159,162,160,0,0,0.1840554,162,1.701568,0.280056
94,160,162,123,1,4,0.1840554,162,1.629847,0.2760095
95,161,162,162,2,9,0.1840554,162,1.755226,0.2830833
97,161,162,160,1,1,0.1840554,162,1.660579,0.2777434
97,161,162,162,1,3,0.1840554,162,1.757015,0.2831842
95,160,162,162,0,0,0.1840554,162,1.872774,0.2897152
94,159,162,162,1,4,0.1840554,162,1.699076,0.2799154
100,162,162,110,1,1,0.1840554,162,1.780472,0.2845076
87,160,162,162,1,2,0.1840554,162,1.379087,0.2618619
95,160,162,162,2,5,0.1840554,162,1.623724,0.2756641
97,160,162,162,0,1,0.1840554,162,1.47563,0.2673088
91,160,162,162,1,3,0.1840554,162,1.282358,0.2564046
87,161,162,81,1,1,0.1840554,162,1.084462,0.2452395
94,161,162,161,2,3,0.1840554,162,1.595828,0.2740902
94,161,162,148,1,5,0.1840554,162,1.736064,0.2820022
93,161,162,154,0,2,0.1840554,162,1.965514,0.2949475
94,161,162,110,1,3,0.1840554,162,1.539042,0.2708864
92,161,162,162,1,2,0.1840554,162,1.666529,0.2780791
82,158,162,94,0,2,0.1840554,162,1.041538,0.2428178
87,161,162,64,1,2,0.1840554,162,1.42433,0.2644145
91,159,162,157,0,2,0.1840554,162,1.318524,0.258445
96,157,162,147,1,4,0.1840554,162,0.9146472,0.2356588
81,159,162,157,1,1,0.1840554,162,0.7289959,0.2251845
82,159,162,155,0,3,0.1840554,162,0.8454835,0.2317566
78,158,162,67,1,1,0.1840554,162,0.7603243,0.226952
84,160,151,133,1,3,0.1829192,161,0.9015293,0.2334763
83,159,162,79,0,2,0.1840554,162,0.9822206,0.2394712
86,159,162,122,0,0,0.1840554,162,1.024058,0.2418316
90,159,162,95,1,1,0.1840554,162,0.9833338,0.239534
84,160,162,48,0,2,0.1840554,162,0.8802708,0.2337193
85,161,162,69,1,1,0.1840554,162,0.9777281,0.2392177
83,160,162,56,1,1,0.1840554,162,0.8306542,0.23092
98,160,162,156,1,4,0.1840554,162,1.640236,0.2765957
90,160,162,107,0,0,0.1840554,162,1.625646,0.2757725
93,162,162,162,2,4,0.1840554,162,1.556787,0.2718876
97,161,162,162,0,0,0.1840554,162,1.953004,0.2942417
94,161,162,81,0,1,0.1840554,162,1.545893,0.271273
100,161,162,111,1,4,0.1840554,162,1.904672,0.2915149
93,160,162,153,2,3,0.1840554,162,1.704801,0.2802384
94,161,162,156,2,2,0.1840554,162,1.64339,0.2767736
88,159,162,161,1,1,0.1840554,162,1.231072,0.2535111
90,161,162,114,1,6,0.1840554,162,1.548398,0.2714143
93,161,162,162,1,1,0.1840554,162,1.748375,0.2826968
98,161,162,162,1,2,0.1840554,162,1.902208,0.2913758
96,161,162,162,0,4,0.1840554,162,1.826113,0.2870826
94,160,162,162,2,4,0.1840554,162,1.728086,0.2815521
92,161,162,162,3,3,0.1840554,162,2.00922,0.2974133
96,161,162,162,2,6,0.1840554,162,1.850709,0.2884703
92,160,162,158,2,6,0.1840554,162,1.528559,0.270295
95,160,162,162,2,4,0.1840554,162,1.645948,0.2769179
98,160,162,162,1,4,0.1840554,162,1.661917,0.2778189
94,160,162,151,2,2,0.1840554,162,1.551234,0.2715743
92,160,162,162,2,3,0.1840554,162,1.783361,0.2846706
88,159,162,162,1,3,0.1840554,162,1.377218,0.2617565
89,161,162,122,2,4,0.1840554,162,1.626083,0.2757972
96,160,162,160,1,4,0.1840554,162,1.747805,0.2826646
93,159,162,162,1,1,0.1840554,162,1.670306,0.2782922
102,162,162,150,1,3,0.1840554,162,1.961525,0.2947224
93,162,162,162,1,7,0.1840554,162,1.830155,0.2873107
100,161,162,162,2,5,0.1840554,162,1.827041,0.287135
93,161,162,112,0,5,0.1840554,162,1.691165,0.279469
92,161,162,162,1,3,0.1840554,162,1.711216,0.2806003
98,161,162,162,0,0,0.1840554,162,1.730007,0.2816605
93,161,162,162,2,3,0.1840554,162,1.873278,0.2897436
96,161,162,162,4,5,0.1840554,162,2.088256,0.3018725
98,162,162,162,2,8,0.1840554,162,1.859058,0.2889414
94,160,162,162,3,9,0.1840554,162,1.905309,0.2915508
99,162,162,162,2,2,0.1840554,162,1.984836,0.2960376
95,162,162,110,2,6,0.1840554,162,2.086587,0.3017783
101,161,162,162,3,3,0.1840554,162,1.943793,0.293722
96,160,162,162,1,7,0.1840554,162,2.013977,0.2976817
97,161,162,162,2,2,0.1840554,162,2.215478,0.3090502
91,161,162,162,0,6,0.1840554,162,1.847012,0.2882617
95,162,162,162,0,7,0.1840554,162,1.795712,0.2853675
99,161,162,162,1,4,0.1840554,162,2.002329,0.2970245
95,162,162,162,1,4,0.1840554,162,1.818652,0.2866617
104,161,162,162,2,4,0.1840554,162,2.173906,0.3067047
96,162,162,162,1,1,0.1840554,162,1.96937,0.2951651
95,161,162,162,2,7,0.1840554,162,1.98408,0.295995
96,161,162,162,2,2,0.1840554,162,1.923093,0.2925542
94,160,162,162,2,6,0.1840554,162,1.709387,0.2804971
93,161,162,162,2,2,0.1840554,162,1.788755,0.2849749
91,159,162,162,1,5,0.1840554,162,1.365888,0.2611172
92,162,162,162,2,8,0.1840554,162,1.844719,0.2881324
94,160,162,161,1,3,0.1840554,162,1.736329,0.2820171
98,162,162,162,1,3,0.1840554,162,2.087965,0.301856
97,161,162,162,2,5,0.1840554,162,1.951387,0.2941505
98,160,162,162,2,6,0.1840554,162,1.763297,0.2835386
100,161,162,152,2,6,0.1840554,162,2.051216,0.2997827
96,162,162,162,0,5,0.1840554,162,1.936783,0.2933265
97,161,162,162,1,1,0.1840554,162,2.186681,0.3074255
93,160,162,162,1,5,0.1840554,162,1.913684,0.2920233
93,162,162,162,0,2,0.1840554,162,1.811641,0.2862662
98,161,162,162,2,5,0.1840554,162,2.027375,0.2984376
96,161,162,162,3,3,0.1840554,162,2.05115,0.299779
95,162,162,162,1,6,0.1840554,162,1.991541,0.2964159
95,161,162,156,2,2,0.1840554,162,2.095214,0.302265
98,161,162,162,2,3,0.1840554,162,2.147388,0.3052086
92,162,162,162,1,1,0.1840554,162,1.832554,0.287446
99,161,162,162,1,1,0.1840554,162,1.884768,0.2903919
98,161,162,162,1,1,0.1840554,162,2.00372,0.297103
97,161,162,162,2,2,0.1840554,162,2.056252,0.3000668
97,162,162,153,2,6,0.1840554,162,2.041237,0.2992197
103,161,162,162,3,8,0.1840554,162,2.220196,0.3093164
101,161,162,162,3,5,0.1840554,162,2.284987,0.3129718
100,161,162,162,3,7,0.1840554,162,2.266977,0.3119557
104,161,162,162,2,6,0.1840554,162,1.987976,0.2962148
100,161,162,162,2,4,0.1840554,162,1.834965,0.2875821
97,161,162,162,2,7,0.1840554,162,2.034121,0.2988182
101,162,162,162,2,7,0.1840554,162,2.171746,0.3065829
96,162,162,162,3,4,0.1840554,162,2.216963,0.3091339
102,161,162,162,3,4,0.1840554,162,2.003773,0.297106
99,161,162,162,0,0,0.1840554,162,1.829665,0.287283
103,161,162,162,2,9,0.1840554,162,2.153908,0.3055765
97,161,162,162,0,0,0.1840554,162,2.106359,0.3028938
100,161,162,162,2,4,0.1840554,162,2.206692,0.3085545
92,161,162,162,1,3,0.1840554,162,1.792081,0.2851626
97,159,162,162,1,1,0.1840554,162,1.871661,0.2896524
100,161,162,162,1,1,0.1840554,162,2.138204,0.3046905
100,161,162,162,3,6,0.1840554,162,2.105802,0.3028624
93,160,162,162,3,5,0.1840554,162,1.854632,0.2886917
98,162,162,162,1,1,0.1840554,162,2.025427,0.2983277
96,162,162,162,3,6,0.1840554,162,2.093743,0.302182
97,160,162,162,0,1,0.1840554,162,1.948392,0.2939815
92,161,162,162,2,5,0.1840554,162,1.738674,0.2821495
96,159,162,162,0,2,0.1840554,162,1.720134,0.2811035
97,161,162,162,3,3,0.1840554,162,1.833415,0.2874946
93,160,162,152,1,3,0.1840554,162,1.440008,0.265299
91,161,162,162,1,1,0.1840554,162,1.445984,0.2656362
96,160,162,153,3,3,0.1840554,162,1.487053,0.2679533
93,160,162,98,0,0,0.1840554,162,1.303416,0.2575927
80,159,162,33,0,2,0.1840554,162,0.6392912,0.2201235
78,160,162,40,1,1,0.1840554,162,0.8433499,0.2316363
81,159,162,100,1,2,0.1840554,162,0.3507757,0.2038458
86,161,162,98,0,1,0.1840554,162,0.8653884,0.2328796
87,161,162,106,0,0,0.1840554,162,1.008076,0.2409299
79,157,162,67,0,0,0.1840554,162,0.7176917,0.2245468
87,159,162,132,1,2,0.1840554,162,1.106037,0.2464567
82,160,162,63,0,3,0.1840554,162,1.015577,0.2413531
